trade_date,wind_code,open,high,low,close,volume,amt
2026-05-20,000688.SH,1764.21,1835.22,1764.21,1832.02,1845254200,190386612600
2026-05-21,000688.SH,1866.29,1892.60,1759.94,1764.17,2127403800,216374427900
2026-05-22,000688.SH,1790.74,1797.65,1747.14,1790.77,1760391900,162025307200
2026-05-25,000688.SH,1791.67,1899.97,1774.19,1896.04,2149793700,221953931400
2026-05-26,000688.SH,1877.39,1880.65,1824.32,1867.71,1940888500,193152885200
2026-05-27,000688.SH,1875.42,1901.97,1809.70,1815.45,2160969900,192835609700
2026-05-28,000688.SH,1805.11,1854.52,1796.04,1844.25,2154008000,177051079000
2026-05-29,000688.SH,1850.27,1855.26,1727.62,1751.32,2343137400,182139564400
2026-06-01,000688.SH,1751.23,1753.02,1662.82,1663.69,1694183400,149900665000
2026-06-02,000688.SH,1676.31,1710.98,1641.17,1690.56,1557622000,133709243800
2026-06-03,000688.SH,1697.66,1776.20,1697.36,1726.18,1682555400,166311010800
2026-06-04,000688.SH,1700.31,1759.98,1697.22,1738.06,1496770100,132618434500
2026-06-05,000688.SH,1706.53,1735.08,1659.48,1668.33,1683570900,136854203800
2026-06-08,000688.SH,1587.97,1634.03,1578.18,1596.57,1570749900,119405019900
2026-06-09,000688.SH,1630.23,1666.48,1607.58,1663.11,1409895800,112366426700
2026-06-10,000688.SH,1662.85,1722.33,1632.33,1652.22,1591172500,139088834500
2026-06-11,000688.SH,1644.60,1676.53,1631.94,1662.44,1422069400,117155580100
2026-06-12,000688.SH,1726.01,1730.89,1656.85,1663.22,2101856700,175820241100
2026-06-15,000688.SH,1687.67,1748.51,1658.32,1748.33,1614093800,158477476700
2026-06-16,000688.SH,1751.71,1766.14,1729.04,1758.42,1501821800,142643106000
2026-06-17,000688.SH,1729.23,1841.37,1725.90,1840.82,1801831300,176921688200
2026-06-18,000688.SH,1837.07,1937.30,1836.04,1911.51,1771099900,209534843400
2026-06-22,000688.SH,1922.47,1963.33,1879.59,1948.93,1919133400,200856205500
2026-06-23,000688.SH,1929.27,1982.91,1890.16,1916.21,1813729500,186831990800
2026-06-24,000688.SH,1896.34,1997.90,1886.74,1989.43,1853252800,194575244300
2026-06-25,000688.SH,2004.77,2076.88,2000.80,2066.33,1851003200,220503757800
2026-06-26,000688.SH,2034.43,2076.47,1976.92,2032.28,1969517000,201727512900
